account_id,mrr,arr,seats_licensed,employee_count,tenure_days,days_until_renewal,mrr_per_seat,plan_tier_encoded,region_APAC,region_EMEA,avg_monthly_logins,avg_active_user_ratio,avg_feature_adoption_pct,avg_data_processed_gb,total_api_calls,has_api_integration,months_observed,login_trend_pct,logins_mom_change,total_tickets,avg_resolution_hours,avg_csat_score,pct_high_critical_tickets,tickets_last_90d,days_since_last_ticket,days_since_critical_ticket,ticket_velocity_ratio,last_nps_score,nps_trend,avg_nps_score,nps_response_count,churned
ACC-1666,315.76,3789.12,3,43,386,-26,105.25,0,False,True,48.75,0.5278,0.3125,20.835,0.0,0.0,12.0,0.1286,9.0,18.0,28.333,3.571,0.167,1.0,10.0,999.0,0.222,7.0,-1.0,7.5,4.0,0
ACC-1667,2936.34,35236.08,6,175,672,48,489.39,1,False,True,99.9167,0.4861,0.3333,29.835,83184.0,1.0,12.0,0.1612,0.0,17.0,27.353,4.067,0.294,2.0,9.0,325.0,0.47,7.0,0.0,6.75,4.0,0
ACC-1668,330.35,3964.2,2,31,154,206,165.18,0,False,False,26.6,0.5,0.35,25.29,0.0,0.0,5.0,-0.0125,-5.0,5.0,44.0,4.25,0.0,0.0,117.0,999.0,0.0,7.0,0.0,7.0,1.0,0
ACC-1669,273.33,3279.96,2,13,291,429,136.66,0,False,False,38.7778,0.5,0.5556,23.1544,0.0,0.0,9.0,-0.0172,7.0,6.0,13.667,3.0,0.333,2.0,17.0,203.0,1.0,7.0,0.0,7.33,3.0,0
ACC-1670,592.27,7107.24,2,14,535,-175,296.14,0,False,True,30.7778,0.3333,0.25,17.23,0.0,0.0,9.0,-0.4622,-10.0,9.0,16.667,2.857,0.444,0.0,116.0,116.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1671,289.0,3468.0,2,28,311,409,144.5,0,True,False,27.4,0.5,0.3125,28.055,0.0,0.0,10.0,-0.0562,2.0,8.0,19.875,4.0,0.125,4.0,8.0,999.0,1.666,8.0,2.0,7.67,3.0,0
ACC-1672,291.44,3497.28,3,18,722,-2,97.15,0,False,True,39.0833,0.5835,0.2083,31.9975,0.0,0.0,12.0,0.113,2.0,11.0,36.364,3.875,0.182,2.0,19.0,999.0,0.727,7.0,1.0,6.33,3.0,0
ACC-1673,3960.31,47523.72,10,252,393,327,396.03,1,False,True,169.4167,0.7167,0.3215,26.8208,60787.0,1.0,12.0,0.0352,-40.0,30.0,30.5,4.0,0.2,7.0,4.0,999.0,0.933,9.0,2.0,8.0,3.0,0
ACC-1674,290.21,3482.52,2,36,424,296,145.1,0,False,False,33.1667,0.5833,0.3125,24.0,0.0,0.0,12.0,0.0842,2.0,7.0,27.0,4.0,0.143,3.0,37.0,999.0,1.713,8.0,-1.0,9.25,4.0,0
ACC-1675,256.59,3079.08,1,13,293,427,256.59,0,False,False,19.2222,0.0,0.4306,24.5111,0.0,0.0,9.0,0.0179,-3.0,5.0,27.0,4.25,0.4,0.0,94.0,999.0,0.0,9.0,1.0,8.25,4.0,0
ACC-1676,2910.71,34928.52,8,184,505,215,363.84,1,True,False,170.9167,0.4583,0.5891,28.065,64555.0,1.0,12.0,0.1295,31.0,24.0,19.875,4.0,0.292,6.0,22.0,999.0,1.0,7.0,0.0,7.0,2.0,0
ACC-1677,18837.12,226045.44,139,4974,787,-67,135.52,2,False,False,2842.0,0.5864,0.3292,22.555,62368.0,1.0,12.0,0.1969,123.0,31.0,24.613,3.826,0.323,9.0,3.0,194.0,1.161,8.0,2.0,7.0,3.0,0
ACC-1678,2375.71,28508.52,10,200,352,8,237.57,1,True,False,239.1818,0.5364,0.4613,30.3364,57853.0,1.0,11.0,0.0991,-2.0,28.0,25.607,3.667,0.179,8.0,46.0,77.0,1.047,8.0,0.0,8.25,4.0,0
ACC-1679,21104.67,253256.04,196,1887,897,-537,107.68,2,False,False,3063.1667,0.7772,0.4708,34.7142,0.0,0.0,12.0,0.0456,-337.0,57.0,22.088,3.608,0.316,16.0,5.0,14.0,1.123,4.0,0.0,4.0,2.0,0
ACC-1680,2413.04,28956.48,7,233,141,579,344.72,1,False,False,32.5,0.0715,0.1425,7.83,3853.0,1.0,2.0,0.0,-39.0,5.0,22.0,2.75,0.4,0.0,97.0,97.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1681,237.85,2854.2,2,16,299,61,118.92,0,False,False,14.4286,0.2143,0.1786,18.2743,0.0,0.0,7.0,-0.5254,-6.0,8.0,7.25,2.75,0.625,0.0,97.0,149.0,0.0,5.0,0.0,4.67,3.0,1
ACC-1682,565.92,6791.04,1,14,390,-30,565.92,0,False,True,8.4167,0.0,0.1771,23.9158,0.0,0.0,12.0,0.04,0.0,6.0,8.333,2.6,0.667,2.0,62.0,62.0,1.332,6.0,1.0,5.0,3.0,0
ACC-1683,1227.1,14725.2,19,190,432,288,64.58,1,False,True,413.0,0.6623,0.613,29.7067,57815.0,1.0,12.0,-0.0291,-16.0,34.0,30.265,3.5,0.265,9.0,5.0,101.0,1.059,7.0,0.0,7.0,1.0,0
ACC-1684,1082.49,12989.88,20,266,512,208,54.12,1,False,False,554.5833,0.5083,0.3156,32.73,59089.0,1.0,12.0,-0.0084,-33.0,4.0,49.25,4.667,0.75,2.0,1.0,166.0,1.998,8.0,-2.0,9.33,3.0,0
ACC-1685,459.65,5515.8,3,46,587,133,153.22,0,False,True,55.8333,0.333,0.4271,21.735,0.0,0.0,12.0,0.0305,-9.0,18.0,19.167,3.938,0.222,5.0,1.0,999.0,1.111,6.0,2.0,5.5,4.0,0
ACC-1686,440.09,5281.08,4,25,364,356,110.02,0,True,False,74.0,0.7292,0.5417,29.6283,0.0,0.0,12.0,0.078,2.0,12.0,34.417,3.9,0.083,3.0,17.0,999.0,1.0,10.0,2.0,9.33,3.0,0
ACC-1687,1347.39,16168.68,19,106,155,205,70.92,1,False,False,276.4,0.5684,0.4146,26.352,24616.0,1.0,5.0,0.0037,14.0,20.0,25.35,3.312,0.3,11.0,7.0,136.0,0.917,4.0,0.0,4.0,1.0,0
ACC-1688,3900.84,46810.08,6,71,873,-513,650.14,1,False,False,133.0,0.8192,0.405,36.075,0.0,0.0,12.0,0.1393,-14.0,45.0,25.267,3.543,0.378,14.0,13.0,64.0,1.244,4.0,-1.0,4.5,2.0,0
ACC-1689,4750.51,57006.12,102,370,860,-500,46.57,2,True,False,1537.3333,0.5843,0.475,24.2575,54420.0,1.0,12.0,0.0034,250.0,28.0,26.357,4.143,0.214,6.0,34.0,68.0,0.857,8.0,0.0,8.0,2.0,0
ACC-1690,451.2,5414.4,1,41,624,-264,451.2,0,False,False,7.6667,0.0,0.3125,24.4425,0.0,0.0,12.0,0.0952,1.0,16.0,31.938,3.091,0.062,7.0,1.0,999.0,1.75,7.0,0.0,7.0,1.0,0
ACC-1691,1136.94,13643.28,9,285,443,-83,126.33,1,False,False,248.3333,0.4348,0.381,20.6817,0.0,0.0,12.0,0.0586,32.0,13.0,20.846,3.9,0.308,1.0,54.0,114.0,0.308,9.0,1.0,8.33,3.0,0
ACC-1692,3833.25,45999.0,8,269,273,87,479.16,1,False,False,123.0,0.6094,0.2588,17.7688,0.0,0.0,8.0,-0.3918,-60.0,20.0,12.6,2.875,0.65,4.0,32.0,197.0,0.533,5.0,0.0,5.0,2.0,1
ACC-1693,3632.91,43594.92,11,65,456,264,330.26,1,False,False,310.0833,0.5452,0.5356,24.8792,76197.0,1.0,12.0,-0.0235,-2.0,37.0,26.27,3.828,0.27,19.0,1.0,6.0,2.054,8.0,1.0,7.5,2.0,0
ACC-1694,427.01,5124.12,4,25,412,308,106.75,0,False,False,72.1667,0.75,0.4167,23.7525,0.0,0.0,12.0,0.1854,3.0,8.0,38.625,3.75,0.0,1.0,35.0,999.0,0.5,10.0,0.0,10.0,2.0,0
ACC-1695,3814.11,45769.32,15,37,166,194,254.27,1,False,False,183.4,0.8,0.3858,35.206,19265.0,1.0,5.0,0.0128,32.0,9.0,19.444,4.125,0.333,5.0,6.0,999.0,0.926,8.0,1.0,7.5,2.0,0
ACC-1696,3045.0,36540.0,24,229,487,-127,126.88,1,False,False,555.8333,0.5868,0.619,22.7917,0.0,0.0,12.0,0.1096,17.0,27.0,29.741,3.842,0.222,2.0,81.0,100.0,0.296,9.0,0.0,8.67,3.0,0
ACC-1697,1534.12,18409.44,9,158,224,136,170.46,1,False,False,217.4286,0.8731,0.4696,29.7414,31182.0,1.0,7.0,-0.0849,-20.0,13.0,36.923,4.2,0.231,4.0,24.0,30.0,0.718,8.0,0.0,8.0,1.0,0
ACC-1698,515.26,6183.12,4,13,668,-308,128.82,0,False,True,38.8889,0.3056,0.2222,16.8067,0.0,0.0,9.0,-0.6322,-13.0,15.0,14.533,3.0,0.533,0.0,119.0,119.0,0.0,6.0,1.0,5.5,2.0,1
ACC-1699,9397.13,112765.56,197,3010,817,-457,47.7,2,False,False,4152.3333,0.8223,0.5667,28.2617,76001.0,1.0,12.0,0.169,-127.0,25.0,20.64,3.526,0.44,9.0,3.0,141.0,1.44,5.0,0.0,5.0,0.0,0
ACC-1700,3448.55,41382.6,6,212,578,142,574.76,1,False,False,147.4167,0.847,0.262,22.74,78627.0,1.0,12.0,0.1224,15.0,32.0,23.594,3.792,0.219,10.0,14.0,69.0,1.25,7.0,-1.0,7.0,3.0,0
ACC-1701,18686.79,224241.48,169,4081,1012,-652,110.57,2,False,False,2607.25,0.56,0.55,26.9542,58548.0,1.0,12.0,0.1309,-37.0,74.0,31.649,3.831,0.297,13.0,2.0,143.0,0.703,6.0,-1.0,6.5,2.0,0
ACC-1702,2140.61,25687.32,8,163,950,-590,267.58,1,False,False,166.1667,0.8229,0.6248,25.225,80097.0,1.0,12.0,-0.0299,-7.0,31.0,24.226,3.64,0.226,11.0,11.0,141.0,1.419,7.0,0.0,7.0,1.0,0
ACC-1703,21201.91,254422.92,111,2246,1006,-646,191.01,2,False,True,2045.5833,0.7412,0.2708,24.8275,0.0,0.0,12.0,-0.0005,282.0,75.0,25.2,3.565,0.307,21.0,1.0,60.0,1.12,7.0,0.0,6.75,4.0,0
ACC-1704,716.29,8595.48,1,15,608,112,716.29,0,False,False,17.0,0.0,0.1979,30.5825,0.0,0.0,12.0,0.1224,4.0,3.0,14.667,3.333,0.0,0.0,139.0,999.0,0.0,5.0,-1.0,5.67,3.0,0
ACC-1705,3032.98,36395.76,24,187,998,-278,126.37,1,False,False,659.0833,0.7987,0.244,23.9542,0.0,0.0,12.0,0.0323,3.0,6.0,22.167,4.5,0.0,2.0,5.0,999.0,1.332,4.0,0.0,4.0,1.0,0
ACC-1706,421.6,5059.2,4,42,279,441,105.4,0,False,False,58.125,0.375,0.25,18.6788,0.0,0.0,8.0,-0.4493,-31.0,13.0,17.923,2.818,0.385,4.0,44.0,44.0,0.82,3.0,0.0,3.0,2.0,1
ACC-1707,1410.39,16924.68,17,169,843,-483,82.96,1,False,False,286.5833,0.8774,0.3274,31.7283,77752.0,1.0,12.0,0.0388,-72.0,32.0,19.125,3.84,0.406,6.0,30.0,342.0,0.75,7.0,1.0,6.5,2.0,0
ACC-1708,3258.91,39106.92,6,37,975,-615,543.15,1,False,False,109.3333,0.8888,0.399,32.7067,47046.0,1.0,12.0,-0.0836,-7.0,36.0,27.444,3.906,0.167,11.0,4.0,91.0,1.222,5.0,1.0,4.5,2.0,0
ACC-1709,15471.86,185662.32,179,4529,1104,-384,86.43,2,True,False,1845.4167,0.8413,0.2625,25.4658,69881.0,1.0,12.0,0.0293,-11.0,77.0,30.039,3.845,0.286,19.0,6.0,110.0,0.987,6.0,-1.0,6.67,3.0,0
ACC-1710,2990.54,35886.48,16,143,410,310,186.91,1,False,True,360.75,0.4845,0.381,27.1467,47508.0,1.0,12.0,0.0545,-46.0,35.0,25.829,3.852,0.286,8.0,29.0,60.0,0.914,7.0,0.0,7.0,2.0,0
ACC-1711,523.09,6277.08,3,32,172,188,174.36,0,False,False,44.6,0.333,0.175,30.246,0.0,0.0,5.0,-0.0504,-4.0,2.0,31.5,2.5,0.0,0.0,129.0,999.0,0.0,4.0,0.0,4.0,1.0,0
ACC-1712,575.93,6911.16,3,30,269,91,191.98,0,False,False,52.75,0.4165,0.1875,33.3075,0.0,0.0,8.0,0.0196,6.0,1.0,16.0,3.7,0.0,0.0,122.0,999.0,0.0,10.0,1.0,9.33,3.0,0
ACC-1713,609.65,7315.8,3,6,260,100,203.22,0,False,False,60.125,0.333,0.4375,33.9862,0.0,0.0,8.0,-0.0279,-10.0,8.0,35.0,4.2,0.25,1.0,33.0,33.0,0.333,5.0,1.0,4.5,2.0,0
ACC-1714,7313.82,87765.84,81,2503,968,-608,90.29,2,True,False,1570.0833,0.817,0.6667,23.3033,54503.0,1.0,12.0,0.0533,-134.0,40.0,18.65,4.033,0.25,12.0,15.0,137.0,1.2,7.0,-1.0,7.5,2.0,0
ACC-1715,322.19,3866.28,4,5,231,129,80.55,0,False,False,66.5714,0.6786,0.3214,30.5686,0.0,0.0,7.0,-0.1296,2.0,8.0,36.375,3.75,0.0,3.0,19.0,999.0,0.875,6.0,0.0,6.0,1.0,0
ACC-1716,2539.84,30478.08,21,226,663,-303,120.94,1,False,False,472.9167,0.7461,0.4527,27.9283,68163.0,1.0,12.0,-0.0102,121.0,17.0,27.412,3.786,0.412,4.0,42.0,298.0,0.941,5.0,1.0,4.5,2.0,0
ACC-1717,1229.75,14757.0,20,274,848,-488,61.49,1,False,False,476.5,0.7708,0.595,26.5075,62012.0,1.0,12.0,0.0307,27.0,31.0,25.903,3.583,0.161,10.0,2.0,210.0,1.29,7.0,-2.0,8.33,3.0,0
ACC-1718,565.84,6790.08,4,38,112,608,141.46,0,True,False,71.0,0.5,0.5833,33.74,0.0,0.0,3.0,0.0,-10.0,1.0,26.0,4.0,0.0,1.0,68.0,999.0,0.999,10.0,1.0,9.5,2.0,0
ACC-1719,296.33,3555.96,2,22,670,-310,148.16,0,False,False,18.8333,0.5,0.3229,22.0633,0.0,0.0,12.0,-0.082,-3.0,9.0,48.333,3.375,0.111,2.0,21.0,225.0,0.888,5.0,-1.0,5.5,2.0,0
ACC-1720,458.46,5501.52,1,23,221,139,458.46,0,False,True,13.1429,0.0,0.2143,22.7786,0.0,0.0,7.0,0.0256,0.0,7.0,26.286,3.333,0.143,4.0,14.0,999.0,1.333,4.0,0.0,4.0,2.0,0
ACC-1721,794.84,9538.08,3,20,517,-157,264.95,0,False,False,19.75,0.2498,0.125,14.48,0.0,0.0,8.0,-0.4875,-10.0,5.0,5.6,3.25,0.4,0.0,158.0,999.0,0.0,3.0,0.0,3.0,1.0,1
ACC-1722,2392.47,28709.64,17,107,783,-423,140.73,1,False,True,398.0,0.6519,0.417,26.135,69195.0,1.0,12.0,0.0573,11.0,33.0,18.818,3.414,0.212,8.0,4.0,321.0,0.97,5.0,-1.0,5.5,2.0,0
ACC-1723,475.24,5702.88,4,14,141,579,118.81,0,False,True,68.5,0.5625,0.5625,18.0425,0.0,0.0,4.0,-0.0047,-13.0,5.0,22.0,3.5,0.2,3.0,3.0,999.0,0.8,8.0,0.0,8.0,1.0,0
ACC-1724,607.78,7293.36,1,22,106,254,607.78,0,False,True,18.6667,0.0,0.3333,27.3933,0.0,0.0,3.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,101.0,999.0,0.0,6.0,-1.0,6.5,2.0,0
ACC-1725,17138.47,205661.64,124,3982,943,-223,138.21,2,False,True,1939.1667,0.6535,0.4208,32.5292,0.0,0.0,12.0,0.1844,-344.0,24.0,41.542,3.947,0.292,7.0,7.0,54.0,1.166,10.0,1.0,9.67,3.0,0
ACC-1726,13567.65,162811.8,96,2348,1284,-924,141.33,2,False,True,1643.1667,0.7163,0.3208,20.6117,0.0,0.0,12.0,0.1099,-24.0,62.0,24.194,3.673,0.323,7.0,32.0,143.0,0.452,7.0,1.0,6.5,2.0,0
ACC-1727,443.84,5326.08,3,37,585,-225,147.95,0,False,False,58.6667,0.333,0.5729,14.4542,0.0,0.0,12.0,0.2293,5.0,11.0,48.818,4.6,0.182,4.0,34.0,999.0,1.454,8.0,0.0,8.0,1.0,0
ACC-1728,696.83,8361.96,1,38,207,153,696.83,0,False,False,10.5,0.1667,0.1875,20.185,0.0,0.0,6.0,-0.0312,-2.0,3.0,17.333,4.0,0.333,2.0,37.0,999.0,1.332,4.0,0.0,4.0,1.0,0
ACC-1729,12128.61,145543.32,63,2799,245,115,192.52,2,False,False,1247.375,0.5257,0.2812,21.3912,29342.0,1.0,8.0,-0.0247,20.0,29.0,26.793,3.692,0.207,13.0,4.0,21.0,1.195,6.0,-2.0,7.33,3.0,0
ACC-1730,367.18,4406.16,4,9,465,-105,91.8,0,False,False,76.5,0.625,0.1875,29.6367,0.0,0.0,12.0,0.0901,-14.0,6.0,14.333,3.4,0.5,1.0,85.0,106.0,0.666,7.0,1.0,7.25,4.0,0
ACC-1731,13466.71,161600.52,72,4691,1005,-645,187.04,2,True,False,798.5833,0.8994,0.4792,30.3,56786.0,1.0,12.0,0.0446,95.0,49.0,21.388,3.425,0.265,11.0,14.0,118.0,0.898,6.0,0.0,5.33,3.0,0
ACC-1732,17976.68,215720.16,131,1864,1338,-618,137.23,2,False,False,2040.5,0.6407,0.375,24.2425,59036.0,1.0,12.0,0.1503,-266.0,55.0,27.582,3.974,0.273,7.0,6.0,73.0,0.509,9.0,-1.0,9.33,3.0,0
ACC-1733,556.22,6674.64,4,9,651,-291,139.06,0,True,False,80.25,0.75,0.3125,23.0758,0.0,0.0,12.0,0.0294,-6.0,7.0,31.429,3.571,0.143,2.0,55.0,999.0,1.142,7.0,1.0,6.5,4.0,0
ACC-1734,2987.05,35844.6,13,34,769,-409,229.77,1,True,False,130.8889,0.3848,0.2539,11.3067,30714.0,1.0,9.0,-0.3802,-48.0,33.0,18.333,2.72,0.545,0.0,112.0,136.0,0.0,3.0,0.0,3.0,1.0,1
ACC-1735,937.08,11244.96,22,273,1045,-685,42.59,1,False,True,499.25,0.9433,0.5593,33.1567,70079.0,1.0,12.0,0.0111,-63.0,27.0,38.815,4.105,0.296,4.0,37.0,999.0,0.593,6.0,2.0,5.0,2.0,0
ACC-1736,730.26,8763.12,4,37,600,-240,182.56,0,False,True,58.8333,0.4792,0.5729,27.4058,0.0,0.0,12.0,0.0056,0.0,2.0,23.5,5.0,0.0,0.0,121.0,999.0,0.0,7.0,1.0,6.5,2.0,0
ACC-1737,8205.59,98467.08,23,3863,309,411,356.76,2,False,False,353.2,0.8176,0.37,26.108,58470.0,1.0,10.0,0.0683,33.0,17.0,40.0,3.882,0.294,6.0,21.0,83.0,1.176,7.0,-2.0,7.67,3.0,0
ACC-1738,18373.09,220477.08,32,2677,1452,-1092,574.16,2,False,False,533.9167,0.935,0.6542,33.5533,59109.0,1.0,12.0,0.0321,-81.0,42.0,30.738,4.059,0.333,8.0,3.0,17.0,0.762,9.0,1.0,7.75,4.0,0
ACC-1739,3741.61,44899.32,16,58,90,270,233.85,1,False,False,280.3333,0.5413,0.4763,30.2733,0.0,0.0,3.0,0.0,-29.0,9.0,26.889,3.0,0.111,9.0,13.0,999.0,1.0,7.0,0.0,7.0,1.0,0
ACC-1740,527.1,6325.2,2,33,429,291,263.55,0,False,False,19.5833,0.5,0.1979,35.2033,0.0,0.0,12.0,0.1207,0.0,16.0,28.5,3.714,0.312,4.0,34.0,999.0,1.0,6.0,0.0,6.0,1.0,0
ACC-1741,669.1,8029.2,1,41,274,86,669.1,0,False,True,11.0,0.0,0.5417,27.2956,0.0,0.0,9.0,0.129,2.0,1.0,19.0,4.0,0.0,0.0,108.0,999.0,0.0,6.0,1.0,5.33,3.0,0
ACC-1742,349.45,4193.4,4,26,695,-335,87.36,0,False,False,65.0,0.5,0.5729,25.115,0.0,0.0,12.0,-0.035,1.0,7.0,26.0,3.667,0.143,1.0,48.0,999.0,0.571,8.0,2.0,7.67,3.0,0
ACC-1743,3708.79,44505.48,18,107,235,485,206.04,1,False,False,265.2857,0.7699,0.4491,30.7043,35470.0,1.0,7.0,-0.0227,-52.0,10.0,44.3,3.143,0.2,5.0,41.0,999.0,1.166,10.0,2.0,9.0,2.0,0
ACC-1744,344.67,4136.04,3,37,328,392,114.89,0,False,False,24.1,0.6336,0.15,27.972,0.0,0.0,10.0,0.0282,1.0,9.0,34.222,4.125,0.111,3.0,8.0,999.0,1.111,10.0,1.0,9.25,4.0,0
ACC-1745,464.69,5576.28,2,25,338,22,232.34,0,False,False,27.1818,0.5,0.3068,27.2827,0.0,0.0,11.0,0.0253,5.0,10.0,58.8,4.375,0.0,4.0,32.0,999.0,1.466,10.0,0.0,10.0,3.0,0
ACC-1746,10983.82,131805.84,114,4364,977,-257,96.35,2,True,False,2730.0833,0.666,0.375,27.3333,66176.0,1.0,12.0,0.0464,86.0,40.0,23.7,3.969,0.125,11.0,16.0,239.0,1.1,8.0,2.0,6.75,4.0,0
ACC-1747,501.29,6015.48,3,30,200,520,167.1,0,False,False,36.0,0.667,0.4167,20.4017,0.0,0.0,6.0,0.0769,7.0,10.0,28.3,3.889,0.5,5.0,34.0,155.0,1.0,9.0,-1.0,9.5,2.0,0
ACC-1748,17397.57,208770.84,32,1604,1134,-774,543.67,2,False,True,593.0,0.6746,0.6583,29.9608,58881.0,1.0,12.0,0.047,24.0,34.0,35.882,3.656,0.206,11.0,13.0,197.0,1.294,7.0,0.0,7.33,3.0,0
ACC-1749,7572.13,90865.56,171,4873,449,-89,44.28,2,False,True,4114.8333,0.9801,0.45,28.1533,0.0,0.0,12.0,0.0537,-379.0,86.0,31.372,3.627,0.221,18.0,2.0,42.0,0.837,6.0,0.0,6.0,1.0,0
ACC-1750,15887.0,190644.0,73,2746,105,255,217.63,2,False,False,194.0,0.096,0.05,2.77,0.0,0.0,1.0,0.0,0.0,5.0,15.0,2.75,0.6,2.0,88.0,89.0,0.133,3.0,0.0,3.0,1.0,1
ACC-1751,354.72,4256.64,3,19,522,-162,118.24,0,False,True,30.25,0.5001,0.3281,16.06,0.0,0.0,8.0,-0.4754,-12.0,31.0,25.355,2.565,0.355,0.0,144.0,169.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1752,21823.8,261885.6,46,1536,762,-402,474.43,2,True,False,1151.4167,0.7807,0.5292,25.6108,84102.0,1.0,12.0,-0.0118,68.0,40.0,22.4,3.968,0.05,8.0,15.0,999.0,0.8,6.0,1.0,5.5,2.0,0
ACC-1753,754.79,9057.48,2,14,328,32,377.4,0,False,False,39.9,0.5,0.2,25.898,0.0,0.0,10.0,0.1121,-1.0,12.0,37.25,4.0,0.0,4.0,27.0,999.0,1.111,8.0,2.0,7.0,2.0,0
ACC-1754,587.27,7047.24,1,28,704,16,587.27,0,False,True,18.9167,0.0,0.1875,29.5917,0.0,0.0,12.0,0.0714,1.0,17.0,16.176,3.438,0.353,3.0,4.0,160.0,0.706,5.0,-2.0,6.0,2.0,0
ACC-1755,726.71,8720.52,3,29,406,-46,242.24,0,False,True,62.1667,0.5,0.3333,20.8658,0.0,0.0,12.0,0.0492,-1.0,24.0,34.417,3.6,0.125,2.0,74.0,210.0,0.333,7.0,-1.0,6.75,4.0,0
ACC-1756,467.24,5606.88,4,40,341,19,116.81,0,False,True,60.3636,0.3182,0.2841,26.2182,0.0,0.0,11.0,-0.0979,3.0,15.0,29.533,3.923,0.2,4.0,33.0,33.0,0.978,10.0,0.0,10.0,3.0,0
ACC-1757,219.08,2628.96,4,9,531,-171,54.77,0,False,True,34.0,0.4167,0.1806,16.2356,0.0,0.0,9.0,-0.3798,-16.0,12.0,19.917,3.571,0.333,0.0,119.0,347.0,0.0,2.0,1.0,1.5,2.0,1
ACC-1758,260.01,3120.12,2,8,674,-314,130.0,0,False,True,30.4167,0.625,0.4271,28.2725,0.0,0.0,12.0,-0.0211,-3.0,2.0,13.5,3.5,0.5,1.0,28.0,999.0,1.996,8.0,-1.0,9.0,3.0,0
ACC-1759,1047.41,12568.92,16,170,871,-511,65.46,1,False,False,422.9167,0.6927,0.387,24.1433,52783.0,1.0,12.0,-0.0195,-9.0,24.0,20.583,3.842,0.292,8.0,21.0,85.0,1.333,6.0,0.0,6.0,1.0,0
ACC-1760,435.77,5229.24,3,22,557,-197,145.26,0,False,True,58.5,0.333,0.5417,24.5233,0.0,0.0,12.0,0.1543,5.0,15.0,18.0,3.667,0.267,4.0,21.0,173.0,1.066,9.0,0.0,9.0,2.0,0
ACC-1761,1202.68,14432.16,7,278,145,215,171.81,1,False,True,97.6667,0.286,0.1667,14.2933,0.0,0.0,3.0,0.0,-52.0,12.0,17.583,2.222,0.5,3.0,35.0,83.0,0.25,5.0,0.0,5.0,0.0,1
ACC-1762,1238.01,14856.12,16,50,431,-71,77.38,1,False,True,299.7273,0.5625,0.4348,18.3882,61696.0,1.0,11.0,-0.5051,-115.0,104.0,24.433,2.7,0.462,16.0,44.0,44.0,0.564,5.0,-1.0,5.5,2.0,1
ACC-1763,8740.35,104884.2,48,975,1226,-866,182.09,2,False,False,1092.1667,0.5417,0.5208,24.6608,0.0,0.0,12.0,0.0353,116.0,47.0,24.872,3.647,0.34,12.0,1.0,1.0,1.021,7.0,1.0,6.33,3.0,0
ACC-1764,330.01,3960.12,4,17,547,-187,82.5,0,False,False,56.75,0.6667,0.5625,20.3658,0.0,0.0,12.0,0.0307,-3.0,7.0,20.429,3.333,0.429,0.0,100.0,244.0,0.0,4.0,-1.0,4.33,3.0,0
ACC-1765,266.98,3203.76,2,37,507,213,133.49,0,False,True,30.5,0.5,0.4167,20.5658,0.0,0.0,12.0,0.131,5.0,5.0,55.2,3.5,0.2,0.0,108.0,999.0,0.0,8.0,1.0,7.67,3.0,0
ACC-1766,360.0,4320.0,4,36,195,165,90.0,0,True,False,60.5,0.5833,0.1667,32.9533,0.0,0.0,6.0,0.1105,-8.0,6.0,41.667,3.75,0.167,5.0,23.0,999.0,1.666,6.0,0.0,6.0,1.0,0
ACC-1767,760.25,9123.0,2,9,393,-33,380.12,0,False,True,19.3333,0.25,0.3021,20.1442,0.0,0.0,12.0,-0.0357,0.0,15.0,30.133,4.3,0.133,6.0,15.0,19.0,1.6,8.0,1.0,7.33,3.0,0
ACC-1768,235.78,2829.36,2,16,259,461,117.89,0,False,False,38.75,0.5,0.4219,22.625,0.0,0.0,8.0,-0.0588,-1.0,14.0,22.429,4.231,0.214,4.0,13.0,999.0,0.762,8.0,1.0,7.5,2.0,0
ACC-1769,2176.73,26120.76,21,101,454,-94,103.65,1,False,True,586.4167,0.6229,0.4644,23.5292,48900.0,1.0,12.0,0.0824,-25.0,21.0,29.238,3.667,0.19,6.0,37.0,331.0,1.143,5.0,-1.0,5.5,2.0,0
ACC-1770,275.43,3305.16,3,35,684,-324,91.81,0,False,False,54.75,0.4722,0.4688,29.6867,0.0,0.0,12.0,0.0687,-15.0,12.0,29.833,3.889,0.333,1.0,61.0,357.0,0.333,9.0,1.0,8.67,3.0,0
ACC-1771,649.57,7794.84,3,27,297,63,216.52,0,True,False,38.1111,0.667,0.1944,33.2556,0.0,0.0,9.0,0.1619,4.0,9.0,25.0,3.167,0.0,4.0,1.0,999.0,1.333,7.0,0.0,7.67,3.0,0
ACC-1772,270.61,3247.32,1,43,155,205,270.61,0,False,False,,,,,,,,0.0,0.0,0.0,,3.7,0.0,0.0,999.0,999.0,,5.0,0.0,5.0,0.0,1
ACC-1773,946.67,11360.04,15,60,988,-268,63.11,1,False,False,239.25,0.4889,0.5534,19.9867,0.0,0.0,12.0,0.0406,32.0,15.0,21.067,3.909,0.2,7.0,1.0,241.0,1.866,6.0,1.0,5.5,2.0,0
